"FR_DEST","DMS ORIG","SCTG2","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total KTons in 2013","Total Ton-Mile in 2013","Total M$ in 2013","Total Current M$ in 2013","Total KTons in 2014","Total Ton-Mile in 2014","Total M$ in 2014","Total Current M$ in 2014","Total KTons in 2015","Total Ton-Mile in 2015","Total M$ in 2015","Total Current M$ in 2015"
"Europe","New Hampshire","Chemical prods.","1.04680018","0.307299657","13.01773112","0.2679998997","0.051399948","7.357068179","11.9719","0.352499496","0.059299975","11.388040075","18.0107","0.349100096","0.058999975","11.298239075","17.6981"
"Europe","New Hampshire","Plastics/rubber","1.32329641","0.461399919","52.099894701","1.576999529","0.517000029","51.794000601","89.1663","2.161394426","0.728500306","63.39418901","110.4854","2.099996756","0.709800296","61.13210281","101.0795"
"Europe","New Hampshire","Logs","0.3658","0.1295","0.3333","1.0034","1.0899","4.0532","4.5982","0.1099","0.1317","0.1063","0.144","0.1029","0.1269","0.1005","0.1237"
"Europe","New Hampshire","Wood prods.","1.045601767514","0.38559997197","1.39070001689","1.611500003831","0.6691","1.573799945999","1.7582","2.260800445868","1.261999995364","2.68389958977","3.1049","2.228600423588","1.259399995364","2.65539964522","3.0406"
"Europe","New Hampshire","Newsprint/paper","1.91640402","0.630899989","2.8560993","4.0088999","1.38390007","6.2283934","7.4086","3.28169947","1.150000045","4.7406003","5.2178","2.64270025","0.926100011","3.8259995","4.1239"
"Europe","New Hampshire","Paper articles","0.0851","0.0574","1.1536","0.0856","0.068","1.0285","1.8814","0.0509","0.0351","0.6989","1.3129","0.0487","0.0336","0.6688","1.2571"
"Europe","New Hampshire","Printed prods.","0.1167","0.0672","5.1036","0.10330004","0.0565","6.2994","9.5217","0.1571","0.0913","7.3426","10.99","0.1461","0.085","6.8314","10.2343"
"Europe","New Hampshire","Textiles/leather","3.353196392","1.108600815","13.39778471","3.314599452","0.758000273","16.4433699","23.9111","3.660196464","1.272800282","16.9756439","25.8073","3.679497094","1.281799882","17.02544276","25.7162"
"Europe","New Hampshire","Nonmetal min. prods.","1.006700114","0.315499939","22.24060696","0.78150017","0.24230001","15.594802999","23.3802","0.92739997","0.326000017","17.000306003","24.7128","0.9367","0.328600017","17.006202999","25.1175"
"Europe","New Hampshire","Base metals","0.271099847475","0.0844000435","5.280697643475","0.258199748","0.0741000369","2.496604462975","3.0517","0.186600368","0.0536000277","4.654300324475","4.8622","0.1815004","0.0526999632","4.523798103975","4.2779"
"Europe","New Hampshire","Articles-base metal","0.8939003949","0.3323000249","18.7370542555","0.8808999089","0.3610000794","18.3686276464","25.4567","0.506200481","0.1744999867","9.8079075995","13.5594","0.492699604","0.1694999875","9.4831288935","13.0045"
"Europe","New Hampshire","Machinery","4.780829","1.347795072","198.0680435","4.330365149","1.24269801","175.57413453","296.483","4.86202493","1.35530431","207.3354222","358.2783","4.87314502","1.36000171","207.6623571","361.8708"
"Europe","New Hampshire","Electronics","2.8144016","0.8414994","260.4672","2.4872995","0.8630004","274.179","372.0727","2.484999","0.8335042","259.34268","366.7773","2.5508965","0.8553007","265.11735","372.3647"
"Europe","New Hampshire","Motorized vehicles","1.23769896","0.527199961","25.8721909","0.705500346","0.337299955","17.4877698","28.2688","0.637797734","0.390500258","16.0500634","28.1606","0.630501178","0.3905001624","15.7792478","28.0865"
"Europe","New Hampshire","Transport equip.","0.083600402","0.0457","22.3025996","0.11310008","0.053500002","21.91708","34.9511","0.1134004","0.04430004","29.89689998","50.6734","0.1093995","0.04380001","29.01020002","49.2309"
"Europe","New Hampshire","Precision instruments","1.37699601","0.43359963","156.619297","1.791601589","0.7130004","176.843396","239.3463","1.077995","0.396499648","144.671995","208.7602","1.096904","0.403999658","146.614","213.5334"
"Europe","New Hampshire","Furniture","0.055400007814","0.020400003328","1.62479999012","0.088699998884","0.03260000314","1.5802995743","1.8887","0.411599302326","0.154500251395","5.3579040399","6.9463","0.419499102326","0.157599671395","5.4515080806","7.1401"
"Europe","New Hampshire","Misc. mfg. prods.","0.136600115","0.0300000098","9.43573096","0.1442000298","0.032699981","11.40046147","19.8248","0.1489000198","0.033499944","17.878151003","32.9198","0.1467000298","0.033199944","17.661810005","32.7386"
"Europe","New Hampshire","Waste/scrap","5.252000201423","1.5852000226323","56.79990040614","2.976400204275","0.8845000229839","22.67600041189","22.5301","5.813400125261","1.7559000140455","65.89630025249","64.0227","5.571800121895","1.6823000137207","63.03790024578","45.1618"
"Europe","New Hampshire","Mixed freight","0.0027","0.0026","8.2395","0.003","0.0031","8.1161","15.0546","0.0029","0.0031","9.5535","18.6655","0.0031","0.0031","9.7508","18.5837"
"Europe","New Jersey","Live animals/fish","0.234","0.0247","9.0426","0.3081","0.0803","4.8481","9.1636","0.1074","0.0121","2.5338","4.8966","0.0744","0.0077","2.0529","3.8155"
"Europe","New Jersey","Cereal grains","0.3832","0.4043","0.6207","0","0","0","0","12.9133","38.9479","10.4229","6.9229","12.1917","36.689","9.8264","5.7847"
"Europe","New Jersey","Other ag prods.","9.5702446989","2.49880003","60.856526028","10.7197190989","2.48390397","60.5912040144","84.9193","6.6409979989","17.72970019","40.434343528","54.8658","6.1192974889","16.278199823","37.3653967862","49.6032"
"Europe","New Jersey","Animal feed","7.4452995","8.75689998","14.840998","1.6642","2.0887","3.0696","4.6578","7.8503","14.371","4.0359","5.1668","7.1952","13.1542","3.7173","4.5158"
"Europe","New Jersey","Meat/seafood","4.137300028","2.4391999992","11.7853995503476","3.080900021","1.772000004","10.8719996803476","11.2842","2.82069997","3.986800003","8.155800410695","9.6523","2.443500001","3.4882000036","7.075299700695","8.0325"
"Europe","New Jersey","Milled grain prods.","7.9908998266","0.73120000046","14.3301999004","10.48729534031","5.3437996303","18.5455020268","20.0018","11.14260130149","10.2698002505","14.62579951297","16.4182","10.40330776149","9.8574003199","13.41769329914","14.8798"
"Europe","New Jersey","Other foodstuffs","92.73721871562","18.278798103466","162.4573928393","99.87121473966","168.580600077966","118.3676994313","144.2427","107.28712012169","71.303808007966","182.8116560954","238.313","98.73904163169","65.379902244","167.8230792174","205.3109"
"Europe","New Jersey","Alcoholic beverages","8.3374","0.1261","7.6555","6.083","0.0783","5.2816","6.1474","3.8957","0.0911","4.3357","4.8984","3.978","0.0946","4.4528","5.0599"
"Europe","New Jersey","Building stone","0.0276","0.0005","0.0367","0.1653","0.0032","0.2198","0.2211","0","0","0","0","0","0","0","0"
"Europe","New Jersey","Natural sands","0.8554","0.5774","0.4357","1.5536","1.0562","0.8298","0.9077","1.6003","1.0877","0.8548","0.9884","1.6417","1.116","0.8773","1.0619"
"Europe","New Jersey","Gravel","36.8995","2.6414","1.0874","4.0645","0.2955","0.1463","0.182","4.1995","0.3075","0.151","0.1939","4.3719","0.3184","0.1573","0.2074"
"Europe","New Jersey","Nonmetallic minerals","17.94960027656","8.41780002185","6.7366002615","7.7605996948","7.95640007437","8.673202029","11.8307","5.193399938","7.2111000052","6.322399902","8.7096","4.376300295","5.7549000052","5.36200007","7.8115"
"Europe","New Jersey","Metallic ores","0.2804945","0.02780028","0.5429995","0.126603","0.0124005","0.244497","0.4372","0.0153002","0.0015","0.0290004","0.0498","0.0142999","0.00139998","0.0269999","0.041"
"Europe","New Jersey","Coal","246.0554","93.0496","28.902","0.0163","0.0062","0.002","0.0018","0","0","0","0","0","0","0","0"
"Europe","New Jersey","Gasoline","65.8631","2.0013","52.843","20.8","0.6382","16.6979","16.1128","54.2392","1.6619","43.5154","39.6957","46.6522","1.4266","37.4257","21.8714"
"Europe","New Jersey","Fuel oils","4079.41800014201","137.992400012774","3069.91850015623","3038.01140621806","97.231400562091","2214.9695068492","2150.4753","2577.544172844","83.75151553614","1839.187979771","1711.1598","2307.864239251","74.7433126516","1647.66965301","916.207"
"Europe","New Jersey","Coal-n.e.c.","39.9133328606","4.6223284578","24.1459268547","0.009668710855","0.000264413903","0.0033853093922","0.0035255091419","0.009682619107","0.000264794563","0.0033747227882","0.0037286422356","0.009703707345","0.000265371733","0.0033853093922","0.0028350105171"
"Europe","New Jersey","Basic chemicals","65.9455325489","11.2582884278813","488.36714142078","53.3170056024415","7.09616855171037","489.154881670789","866.8076","27.7405508755933","4.5704149205119","306.127102122963","526.2441","25.8025178131673","4.2185257408567","285.238313263805","431.1032"
"Europe","New Jersey","Pharmaceuticals","6.26950003","1.5769","791.25880037","5.8695","1.3848995","665.81541","1297.733","5.403099999","1.1365","599.717419","1165.2801","5.2505","1.0904","582.01051004","1211.2153"
"Europe","New Jersey","Fertilizers","4.8925","0.4765","3.2022","4.8898","1.6035","16.6751","16.1688","5.2142","0.517","2.8422","2.779","4.6363","0.4622","2.4951","2.3861"
"Europe","New Jersey","Chemical prods.","91.595531639319","13.75289904971","955.618191882111","95.616027857331","12.57454981049","1149.74782690331","1641.3518","89.9991635636","42.0324792056","1089.610844465","1595.5262","86.9781719966","39.5423716556","1055.123349875","1538.776"
"Europe","New Jersey","Plastics/rubber","51.5934094424743","9.998400436646","328.369416396457","59.7723399389958","6.730033447189","372.237710021057","584.7891","53.0161119388319","12.693428071148","300.387849653343","482.9784","49.3060194045301","11.634056102","278.164463878861","426.5403"
"Europe","New Jersey","Logs","0.18479998276","0.03550000241","0.291700101783","0.0518000276","0.03910002069","0.171299607483","0.2619","0.250100069","0.1702","0.68400161055","1.1573","0.2679001379","0.1847000345","0.72670226555","1.1081"
"Europe","New Jersey","Wood prods.","1.18969960398","0.35940003402","3.914701591833","0.90329977239","0.152400223883","3.511302625333","5.7387","1.917796413517","3.297699682763","9.5984016515","13.1974","1.910903883517","3.329200378421","9.5897034568","13.0067"
"Europe","New Jersey","Newsprint/paper","7.453600307292","0.5227001460203","13.286103760428","8.333799850197","0.5475000329196","17.280402054122","24.8117","8.074430359895","1.1061991002984","18.43300225234","28.7906","7.402640298437","1.0206970773236","17.12550081253","26.3737"
"Europe","New Jersey","Paper articles","6.457000574677","0.6038001151362","35.949199245816","6.819398896027","1.108900203865","34.505525795546","50.9538","5.702906663136","0.7350996838725","30.24323639924","47.6519","5.516502334425","0.7046994601825","29.288954042434","46.1861"
"Europe","New Jersey","Printed prods.","19.862203128124","1.482300447308","227.953821167023","18.7158961103","2.12940439797","219.027922044377","273.254","17.52149464052","2.33309868781","223.1807470327","278.0833","16.68379159677","2.20000510766","212.4893954976","264.8909"
"Europe","New Jersey","Textiles/leather","4.326197196993","0.72720073526","97.3716938156","5.2933009723","1.063799923671","121.159266878063","196.916","6.2829867442","2.00949571786","129.830610568563","199.5302","6.2677878002","1.99279540086","130.033316951563","198.6627"
"Europe","New Jersey","Nonmetal min. prods.","23.7826274183","1.50440291","79.790526652","15.0598014402","1.059600807","61.41146824","108.8693","17.5517689335","1.436503548","91.3602212799999","176.1232","16.0478292214","1.314801491","83.35802265","164.339"
