,fr_orig,dms_orig,dms_dest,fr_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,tons_2012,tons_2013,tons_2014,tons_2015,tons_2020,tons_2025,tons_2030,tons_2035,tons_2040,tons_2045,value_2012,value_2013,value_2014,value_2015,value_2020,value_2025,value_2030,value_2035,value_2040,value_2045,tmiles_2012,tmiles_2013,tmiles_2014,tmiles_2015,tmiles_2020,tmiles_2025,tmiles_2030,tmiles_2035,tmiles_2040,tmiles_2045,curval_2013,curval_2014,curval_2015
319854,,486,485,802.0,,1,1.0,20,3,5.5294,5.9787,2.7267,3.04,3.8409,4.4822,4.9885,5.4987,6.2088,7.4539,12.444,13.4551,6.1364,6.8415,8.6439,10.0874,11.2267,12.3748,13.972999999999999,16.7752,3.9503,4.2713,1.9480000000000002,2.1718,2.7439999999999998,3.2021,3.5638,3.9283,4.4356,5.3252,13.2081,5.8156,5.6975
79090,,399,391,,,5,,5,1,0.1803,0.1787,0.17800000000000002,0.1741,0.1717,0.1686,0.1669,0.1686,0.1717,0.1753,0.3007,0.298,0.2969,0.2904,0.2864,0.2812,0.2784,0.2812,0.2864,0.2923,0.0378,0.0375,0.0373,0.0365,0.036000000000000004,0.0354,0.035,0.0354,0.036000000000000004,0.0367,0.3043,0.3396,0.3188
1077334,,321,64,807.0,,1,3.0,34,3,0.0132,0.0281,0.0197,0.0189,0.0244,0.033,0.0416,0.0523,0.0728,0.0838,2.783,5.9326,4.1473,3.9938,5.1436,6.9473,8.7661,11.0304,15.3526,17.6699,0.0069,0.0146,0.0102,0.0099,0.0127,0.0171,0.0216,0.0272,0.0379,0.0436,6.0051,4.2548,4.1339999999999995
151180,,241,471,806.0,,4,4.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0086,0.0129,0.0133,0.0158,0.0184,0.0203,0.0226,0.0269,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0138,0.0134
1065025,,129,539,801.0,,4,4.0,34,3,0.0027,0.0031,0.0041,0.0042,0.0052,0.0065,0.0078,0.0093,0.0117,0.0146,0.2304,0.2687,0.3523,0.3551,0.4474,0.5558,0.6622,0.7924,0.9961,1.2431,0.0069,0.008,0.0105,0.0106,0.0134,0.0166,0.0198,0.0237,0.0298,0.0372,0.272,0.3615,0.3675
445132,,489,121,803.0,,2,3.0,23,3,0.8432,0.7714,0.2302,0.2455,0.3583,0.5052,0.6577,0.8604,1.2108,1.4876,3.608,3.3009,0.985,1.0506,1.5332,2.1617,2.8144,3.6818,5.1811,6.3654,1.4908,1.3639,0.40700000000000003,0.4341,0.6335,0.8932,1.1629,1.5213,2.1408,2.6302,3.2818,0.9795,1.0388
1439752,,441,379,,,5,,39,1,0.1811,0.1874,0.1964,0.1864,0.1845,0.1817,0.1822,0.1829,0.1802,0.1754,0.9520000000000001,0.9852,1.0323,0.9797,0.9699,0.9552,0.9578,0.9617,0.9471,0.922,0.141,0.1459,0.1529,0.1451,0.1437,0.1415,0.1419,0.1424,0.1403,0.1366,0.9917,1.0545,1.015
756567,806.0,486,361,,3.0,2,,30,2,0.008,0.0085,0.009000000000000001,0.0097,0.0119,0.0145,0.0176,0.0216,0.0272,0.0319,0.0297,0.0316,0.0334,0.036000000000000004,0.0443,0.0538,0.0653,0.08,0.10099999999999999,0.1184,0.0143,0.0152,0.016,0.0173,0.0212,0.0258,0.0313,0.0384,0.0485,0.0568,0.0319,0.0344,0.0368
1018289,801.0,230,331,,1.0,1,,34,2,1.1749,1.026,1.5096,1.6125,2.074,2.5593,3.1457,3.8972,4.9386,6.0322,5.5341,4.8327,7.1104,7.5951,9.7693,12.055,14.817,18.357,23.2621,28.4134,0.1825,0.1594,0.2345,0.2505,0.3221,0.3975,0.4886,0.6053,0.7671,0.9369,4.8918,7.2947,7.8617
1036021,804.0,421,131,,3.0,1,,34,2,0.1823,0.1057,0.1354,0.1446,0.18600000000000003,0.2295,0.2821,0.3495,0.4429,0.5409,1.7792,1.0315,1.3212,1.4112,1.8152,2.2399,2.7531,3.4108,4.3222,5.2794,0.1455,0.0844,0.1081,0.1154,0.1485,0.1832,0.2252,0.27899999999999997,0.3535,0.4318,1.0441,1.3554,1.4607
1543780,807.0,451,341,,3.0,1,,40,2,0.5065,0.5529,0.6452,0.6920000000000001,0.8893,1.1031,1.3608,1.6882,2.1344,2.5601,3.9093,4.2674,4.9798,5.3407,6.8639,8.5142,10.5028,13.0296,16.4741,19.7595,0.4008,0.4375,0.5105,0.5475,0.7037,0.8728,1.0767,1.3357,1.6888,2.0256,4.3115,5.0606,5.4677
1605861,,92,364,,,5,,43,1,0.1046,0.1015,0.1025,0.1035,0.1087,0.1131,0.1189,0.1259,0.1347,0.1489,0.9617,0.9331,0.9421,0.9517,0.9990000000000001,1.0401,1.0928,1.1576,1.2382,1.3692,0.0402,0.039,0.0394,0.0397,0.0417,0.0434,0.0456,0.0484,0.0517,0.0572,0.9479,0.9852,0.9701
501004,807.0,491,373,,4.0,4,,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001
111547,,160,531,807.0,,1,3.0,6,3,3.0297,4.9446,7.6403,6.8307,8.5369,10.9923,13.9192,17.7044,23.3244,28.024,4.0646,6.6336,10.25,9.164,11.453,14.7471,18.6738,23.752,31.2917,37.5966,1.9036,3.1067,4.8004,4.2918,5.3638,6.9066,8.7456,11.1239,14.6549,17.6078,6.7495,10.4249,9.2496
928990,801.0,212,91,,4.0,4,,33,2,0.0022,0.0015,0.0037,0.0039,0.0047,0.0054,0.0061,0.006999999999999999,0.0081,0.0093,0.3427,0.2335,0.5728,0.614,0.7309,0.8365,0.9531,1.0899,1.2624,1.4474,0.0017,0.0012,0.0028,0.003,0.0036,0.0041,0.0047,0.0054,0.0062,0.0071,0.2332,0.5751,0.6142
260927,,371,300,801.0,,1,1.0,19,3,0.2891,0.28952,0.23287,0.23293000000000003,0.26014,0.29363,0.31736,0.34358,0.38897,0.44232,0.049178,0.049339999999999995,0.040119,0.040126,0.044814,0.050584,0.054673,0.059191999999999995,0.067018,0.07621,0.75925,0.76036,0.61158,0.61174,0.6832,0.77115,0.83347,0.90233,1.0215,1.1616,0.051359,0.044396,0.033735
1133022,801.0,380,209,,5.0,5,,35,2,0.0134,0.0113,0.0136,0.0144,0.0193,0.0246,0.0312,0.0399,0.052000000000000005,0.0633,0.4987,0.42200000000000004,0.5052,0.5368,0.7176,0.9162,1.1618,1.4834,1.9364,2.3543,0.0123,0.0104,0.0125,0.0133,0.0177,0.0226,0.0287,0.0366,0.0478,0.0581,0.4211,0.5035,0.5319
563202,804.0,241,101,,3.0,4,,26,2,1.6437000000000002e-05,5.1613e-05,2.98e-05,3.0415e-05,3.5791e-05,4.2243e-05,4.9463000000000004e-05,5.8218000000000004e-05,6.9124e-05,8.1874e-05,5.1152e-05,0.00016052,9.2626e-05,9.4777e-05,0.00011121,0.00013103,0.00015376,0.00018096,0.00021521,0.00025469,1.2289e-06,3.9939e-06,2.3041e-06,2.4578e-06,2.765e-06,3.3793999999999998e-06,3.8402e-06,4.6082999999999996e-06,5.3763e-06,6.451599999999999e-06,0.1114,0.067,0.0678
1041888,806.0,171,131,,3.0,1,,34,2,0.0211,0.0066,0.0091,0.0097,0.0125,0.0155,0.019,0.0235,0.0298,0.0364,0.0468,0.0147,0.0202,0.0216,0.0278,0.0343,0.0421,0.0522,0.0661,0.0808,0.0164,0.0052,0.0071,0.0076,0.0097,0.012,0.0148,0.0183,0.0232,0.0283,0.0149,0.0207,0.0224
732997,,551,369,,,1,,30,1,0.0826,0.0848,0.0888,0.0847,0.0752,0.0647,0.0569,0.0502,0.0451,0.0419,0.3674,0.3773,0.3949,0.3769,0.3345,0.2876,0.2531,0.2233,0.2008,0.1863,0.0664,0.0682,0.0714,0.0681,0.0604,0.052000000000000005,0.0457,0.0403,0.0363,0.0337,0.3812,0.4065,0.3855
748505,804.0,531,342,,3.0,5,,30,2,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0005,0.0006,0.0007,0.0142,0.0284,0.027000000000000003,0.0291,0.0358,0.0435,0.0527,0.0647,0.0816,0.0957,0.0003,0.0006,0.0006,0.0006,0.0008,0.0009,0.0011,0.0014,0.0018,0.0021,0.0287,0.0278,0.0297
323451,,62,519,,,5,,21,1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.5791,0.5989,0.6215,0.6124,0.7055,0.7871,0.8957,1.0215,1.1793,1.3794,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0005,0.0006,0.0007,0.6311,0.6947,0.7316
772538,,91,341,804.0,,1,3.0,30,3,0.99895,0.62539,0.59702,0.59523,0.7397600000000001,0.95894,1.1978,1.4828,1.9864,2.4081,5.2384,3.2793,3.1307,3.1211,3.8795,5.0286,6.2815,7.7756,10.4162,12.628,0.18594000000000002,0.11635999999999999,0.11108,0.11077999999999999,0.13766,0.17847000000000002,0.22286,0.27592,0.36958,0.44811999999999996,3.3289999999999997,3.237,3.2066
318364,,479,341,807.0,,2,3.0,20,3,0.0114,0.0074,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0004,0.0531,0.0346,0.0005,0.0005,0.0006,0.0007,0.0009,0.0011,0.0014,0.0017,0.0114,0.0074,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0004,0.034,0.0005,0.0004
1355160,,402,429,,,1,,38,1,0.0805,0.091,0.0963,0.0934,0.1071,0.1238,0.1385,0.1547,0.1747,0.1886,3.5610000000000004,4.0275,4.2595,4.1325,4.7385,5.4765,6.1268,6.8414,7.7286,8.3434,0.1096,0.124,0.1311,0.1272,0.1459,0.1686,0.1886,0.2106,0.2379,0.2569,4.0702,4.3377,4.2517
232249,,394,111,804.0,,4,4.0,18,3,0.0003,0.0003,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0032,0.0035,0.0013,0.0012,0.0014,0.0018,0.0021,0.0024,0.003,0.0035,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0034,0.0012,0.0007
1456377,804.0,511,513,,3.0,2,,39,2,0.006,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0007,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0
695062,,62,451,803.0,,2,3.0,29,3,0.0007,0.0004,0.0015,0.0015,0.0019,0.0024,0.003,0.0038,0.0051,0.0064,0.0009,0.0006,0.0019,0.0019,0.0024,0.0031,0.0039,0.0049,0.0065,0.0082,0.0021,0.0013,0.0045,0.0046,0.0057,0.0074,0.0093,0.0117,0.0155,0.0196,0.0006,0.0019,0.0019
1284561,,486,371,808.0,,4,4.0,36,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0009,0.0009,0.0009,0.001,0.0012,0.0013,0.0015,0.0018,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0009,0.0009
389674,,269,513,,,5,,23,1,0.1303,0.1558,0.1591,0.1678,0.2252,0.2784,0.3195,0.3593,0.3986,0.4896,0.2323,0.2777,0.2836,0.2992,0.4015,0.4964,0.5696,0.6406,0.7106,0.8729,0.0978,0.11699999999999999,0.1195,0.126,0.1691,0.2091,0.2399,0.2698,0.2992,0.3676,0.2761,0.2821,0.2959
695025,,62,261,801.0,,7,7.0,29,3,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0006,0.0007,0.0008,0.0008,0.0009,0.0011,0.0013,0.0015,0.0018,0.0022,0.0002,0.0003,0.0003,0.0003,0.0004,0.0004,0.0005,0.0006,0.0007,0.0009,0.0007,0.0008,0.0008
670699,,392,122,,,1,,29,1,1.3391,1.194,1.1223,1.0441,0.9192,0.7882,0.6327,0.5941,0.565,0.5634,2.7308,2.4348,2.2886,2.1293,1.8744,1.6073,1.2903,1.2114,1.1522,1.1488,1.5588,1.3899,1.3064,1.2154,1.0699,0.9175,0.7365,0.6915,0.6577,0.6558,2.4427,2.2995,2.1419
951852,807.0,64,20,,4.0,4,,33,2,0.0001,0.0002,0.0003,0.0003,0.0004,0.0004,0.0005,0.0006,0.0007,0.0008,0.0034,0.0056,0.0104,0.0112,0.0133,0.0152,0.0174,0.0199,0.023,0.0264,0.0002,0.0004,0.0007,0.0008,0.0009,0.0011,0.0012,0.0014,0.0016,0.0018,0.0056,0.0105,0.0112
194953,,129,11,,,1,,13,1,1.2939,1.222,1.2176,1.4052,1.8409,2.1497,2.5083,3.0642,3.4706,3.838,2.0284,1.9157,1.9088,2.2029,2.8859,3.37,3.9321,4.8036,5.4407,6.0167,0.8972,0.8474,0.8443,0.9744,1.2765,1.4906,1.7393,2.1248,2.4066,2.6613,1.9521,2.0362,2.4291
1078243,,341,241,807.0,,4,4.0,34,3,4.0801e-09,2.0401e-08,4.0801e-09,4.0801e-09,8.1603e-09,8.1603e-09,1.2239999999999999e-08,1.2239999999999999e-08,2.0401e-08,2.0401e-08,1.0607999999999998e-07,5.753e-07,1.4689000000000001e-07,1.4281e-07,1.7953e-07,2.3256999999999997e-07,2.8969e-07,3.6313000000000005e-07,4.8962e-07,5.753e-07,0.0,4.0801e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.0801e-09,4.0801e-09,0.0142,0.0037,0.0036
1513191,,423,380,,,5,,40,1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,3.7894,4.4094,4.5746,4.7973,5.0346,5.4397,5.9152,6.5962,7.5074,8.4754,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0004,4.4549,4.6488,4.9114
1535257,806.0,20,123,,4.0,4,,40,2,0.0001,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0805,0.1715,0.037000000000000005,0.0397,0.051,0.0633,0.0781,0.0969,0.1225,0.1469,0.0004,0.0008,0.0002,0.0002,0.0002,0.0003,0.0004,0.0005,0.0006,0.0007,0.1732,0.0376,0.0407
65173,,49,42,802.0,,7,7.0,4,3,0.0114,0.0087,0.0119,0.0126,0.0142,0.0154,0.0154,0.0154,0.0171,0.0196,0.0093,0.0071,0.0097,0.0103,0.0116,0.0125,0.0125,0.0126,0.013999999999999999,0.016,0.0028,0.0022,0.003,0.0031,0.0035,0.0038,0.0038,0.0038,0.0043,0.0049,0.0074,0.01,0.01
1090934,,483,539,801.0,,2,3.0,34,3,0.0,0.0024,0.0006,0.0006,0.0008,0.001,0.0013,0.0017,0.0022,0.0028,0.0088,21.0496,5.5,5.3535,6.9937,9.2131,11.5532,14.5439,19.1019,24.7813,0.0,0.0063,0.0017,0.0016,0.0021,0.0028,0.0035,0.0044,0.0058,0.0075,21.3069,5.6426,5.5414
1612847,,259,560,,,1,,43,1,0.0411,0.0392,0.0397,0.038,0.0399,0.0409,0.0421,0.0442,0.0466,0.0502,0.1058,0.10099999999999999,0.1022,0.0978,0.1027,0.1052,0.1084,0.1137,0.1199,0.1293,0.0845,0.0806,0.0816,0.0781,0.08199999999999999,0.0839,0.0865,0.0908,0.0957,0.1032,0.1026,0.1069,0.0997
336288,802.0,399,172,,3.0,2,,21,2,0.0006,0.0016,0.0004,0.0004,0.0005,0.0007,0.0009,0.0012,0.0015,0.0018,0.0029,0.0079,0.0018,0.002,0.0026,0.0034,0.0043,0.0056,0.0074,0.0088,0.0003,0.0008,0.0002,0.0002,0.0003,0.0004,0.0005,0.0006,0.0008,0.0009,0.0084,0.002,0.0024
1279638,,411,20,801.0,,1,1.0,36,3,0.0016,0.0019,0.0026,0.0028,0.0036,0.005,0.0065,0.0083,0.0104,0.0113,0.013000000000000001,0.0154,0.0211,0.0228,0.0293,0.0405,0.0526,0.0672,0.0844,0.0917,0.0038,0.0045,0.0061,0.0066,0.0085,0.0117,0.0152,0.0195,0.0244,0.0265,0.0156,0.0216,0.0236
583299,,411,481,802.0,,4,4.0,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0021,0.0021,0.002,0.0024,0.0029,0.0032,0.0036,0.0043,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0023,0.0022
590078,,242,342,,,1,,27,1,0.2885,0.2614,0.2358,0.2352,0.2371,0.2368,0.23800000000000002,0.2492,0.249,0.262,0.7244,0.6563,0.5920000000000001,0.5906,0.5953,0.5946,0.5976,0.6256,0.6253,0.6579,0.0493,0.0447,0.0403,0.0402,0.0405,0.0405,0.0407,0.0426,0.0426,0.0448,0.6886,0.6246,0.6076
1422864,,551,487,802.0,,2,2.0,38,3,0.0053,0.0065,0.0064,0.0065,0.0093,0.0134,0.0181,0.0248,0.0353,0.0412,0.2289,0.2807,0.2782,0.28,0.4028,0.5781,0.7835,1.0699,1.5264,1.7801,0.0079,0.0097,0.0096,0.0097,0.0139,0.0199,0.027000000000000003,0.0369,0.0527,0.0614,0.2837,0.2833,0.2881
486447,804.0,421,487,,3.0,5,,24,2,0.0183,0.0253,0.0276,0.0292,0.0367,0.045,0.0549,0.0673,0.0839,0.1021,0.1997,0.2752,0.3002,0.3184,0.3995,0.4903,0.5981,0.7333,0.914,1.1117,0.0372,0.0513,0.055999999999999994,0.0593,0.0745,0.0914,0.1115,0.1367,0.1704,0.2072,0.2799,0.3116,0.3143
1395110,,101,122,804.0,,4,4.0,38,3,0.0006,0.0003,0.0004,0.0004,0.0005,0.0006,0.0008,0.001,0.0013,0.0014,0.2058,0.0909,0.1393,0.1511,0.1705,0.2197,0.2674,0.3364,0.4506,0.4891,0.0006,0.0002,0.0004,0.0004,0.0005,0.0006,0.0007,0.0009,0.0012,0.0013,0.0919,0.1418,0.1555
993144,,559,512,808.0,,1,3.0,33,3,0.0341,0.0007,0.002,0.002,0.0024,0.0032,0.0041,0.0052,0.0071,0.0087,0.4317,0.0085,0.025,0.0249,0.031,0.0411,0.0519,0.0657,0.0893,0.1102,0.0432,0.0009,0.0025,0.0025,0.0031,0.0041,0.0052,0.0066,0.0089,0.011000000000000001,0.0085,0.0251,0.0249
635533,804.0,341,62,,3.0,5,,28,2,0.0008,0.0009,0.0007,0.0007,0.0009,0.001,0.0012,0.0014,0.0016,0.0018,0.0042,0.0048,0.0038,0.0039,0.0047,0.0054,0.0062,0.0071,0.0083,0.0096,0.0024,0.0027,0.0021,0.0022,0.0026,0.0031,0.0035,0.004,0.0047,0.0055,0.0049,0.0039,0.004
1581834,804.0,291,299,,4.0,4,,41,2,0.0004,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0017,0.0003,0.0005,0.0005,0.0006,0.0006,0.0007,0.0007,0.0008,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0005,0.0004
1452401,804.0,64,473,,4.0,4,,39,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0002,0.0002,0.0003,0.0004,0.0006,0.0008,0.0011,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002
503594,808.0,223,472,,3.0,5,,24,2,49.6025,42.2644,54.8738,58.1933,73.0199,89.6122,109.3254,134.0408,167.0726,203.2004,154.5551,131.6902,170.9798,181.3229,227.5209,279.2203,340.6441,417.6538,520.5768,633.1462,30.6977,26.1563,33.96,36.0143,45.1902,55.4587,67.6587,82.9543,103.3968,125.7554,133.9751,177.4583,178.993
810264,803.0,131,452,,4.0,4,,31,2,0.0103,0.002,0.0037,0.0039,0.0048,0.0059,0.0073,0.0091,0.0116,0.0139,0.1066,0.0207,0.038,0.0403,0.0501,0.0614,0.0756,0.0941,0.1199,0.1442,0.001,0.0002,0.0004,0.0004,0.0005,0.0006,0.0007,0.0009,0.0012,0.0014,0.0213,0.0404,0.0438
846983,,481,451,804.0,,4,4.0,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,0.0004,0.0005,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001
155903,,402,223,801.0,,4,4.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398602,,551,219,,,5,,23,1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.1048,0.1216,0.1257,0.1366,0.1511,0.1669,0.1816,0.2002,0.2314,0.2436,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.1209,0.125,0.135
1143666,804.0,132,123,,3.0,4,,35,2,3.7455999999999993e-07,4.6273e-07,3.7045000000000004e-07,3.9357e-07,5.2618e-07,6.7179e-07,8.5181e-07,1.0876e-06,1.4198e-06,1.7262e-06,7.6199e-06,9.4131e-06,7.5355999999999995e-06,8.006699999999999e-06,1.0704000000000001e-05,1.3666e-05,1.7329e-05,2.2126999999999997e-05,2.8883e-05,3.5116e-05,9.149e-08,1.1302999999999999e-07,9.048700000000001e-08,9.6136e-08,1.2855e-07,1.6413e-07,2.0811e-07,2.6570999999999996e-07,3.4685e-07,4.2166000000000003e-07,17.7928,14.2264,15.027000000000001
232951,,479,362,801.0,,1,1.0,18,3,0.0128,0.0434,0.0705,0.0743,0.0813,0.0948,0.1099,0.124,0.14300000000000002,0.1428,0.0089,0.0302,0.049,0.0517,0.0565,0.0659,0.0764,0.0862,0.0994,0.0993,0.0101,0.0342,0.0555,0.0585,0.064,0.0746,0.0866,0.0977,0.1126,0.1125,0.0293,0.0447,0.0282
149981,,190,363,807.0,,2,3.0,7,3,0.1092,0.0235,0.1027,0.1028,0.1237,0.1556,0.1865,0.2259,0.295,0.3786,0.0935,0.0201,0.0879,0.08800000000000001,0.1059,0.1332,0.1597,0.1934,0.2526,0.3241,0.1379,0.0297,0.1297,0.1298,0.1562,0.1965,0.2356,0.2853,0.3726,0.4782,0.0205,0.0942,0.0885
1010240,,409,399,,,1,,34,1,1.2747,1.2039,1.2385,1.1084,1.252,1.4969999999999999,1.7393,1.9916,2.2678,2.4805,11.722999999999999,11.0719,11.3897,10.1935,11.5139,13.7677,15.9961,18.316,20.8563,22.811999999999998,1.274,1.2033,1.2378,1.1078,1.2513,1.4962,1.7384,1.9905,2.2666,2.4791,11.2073,11.6849,10.5513
1093504,,500,341,803.0,,4,4.0,34,3,2.3021999999999997e-05,5.3717e-05,0.00012278,0.00012662,0.00015731,0.00020719,0.00026475,0.00034532,0.00048345,0.00058321,0.0012432,0.0028316999999999995,0.00673,0.0068411999999999995,0.008399,0.01115,0.014284999999999999,0.018586000000000002,0.02603,0.031589,3.8369e-06,1.1510999999999999e-05,2.6859e-05,2.6859e-05,3.4532e-05,4.6043e-05,6.139100000000001e-05,7.6739e-05,0.00010743,0.00013429,0.0747,0.1799,0.1845
795849,,183,331,,,1,,31,1,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0182,0.0258,0.0286,0.0297,0.0354,0.0396,0.0445,0.0512,0.0598,0.0716,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0266,0.0304,0.0323
583862,,423,131,803.0,,4,4.0,26,3,0.0003,0.0001,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.003,0.0012,0.0015,0.0015,0.0016,0.0019,0.0021,0.0024,0.0028,0.0034,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0012,0.0017,0.0016
1510737,,393,451,,,5,,40,1,0.1441,0.1714,0.1741,0.1777,0.2075,0.2405,0.2724,0.3043,0.3387,0.3767,3.1492,3.7468,3.8044,3.8834,4.5342,5.2549,5.954,6.6496,7.4018,8.2315,0.1104,0.1313,0.1334,0.1361,0.1589,0.1842,0.2087,0.2331,0.2595,0.2885,3.7855,3.8661,3.9758
89667,,64,12,804.0,,2,3.0,5,3,0.0008,0.0001,0.0004,0.0003,0.0004,0.0005,0.0005,0.0006,0.0008,0.001,0.001,0.0001,0.0004,0.0004,0.0005,0.0006,0.0007,0.0008,0.001,0.0012,0.002,0.0003,0.0009,0.0008,0.0009,0.0012,0.0013,0.0016,0.002,0.0024,0.0001,0.0005,0.0004
1640296,804.0,512,259,,3.0,2,,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004,0.0005,0.0006,0.0008,0.001,0.0013,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004
547238,,124,292,,,1,,26,1,0.2963,0.3253,0.3404,0.3519,0.4363,0.5103,0.5917,0.6542,0.7116,0.7355,0.2889,0.3172,0.3319,0.3431,0.4255,0.4976,0.5770000000000001,0.6379,0.6938,0.7171,0.3076,0.3377,0.3534,0.3653,0.45299999999999996,0.5298,0.6143,0.6792,0.7388,0.7636,0.33799999999999997,0.3689,0.3774
1308434,807.0,20,363,,4.0,4,,37,2,0.0022,0.0017,0.0011,0.0011,0.0015,0.0019,0.0024,0.003,0.0039,0.0047,0.0699,0.0524,0.0343,0.036000000000000004,0.0471,0.0598,0.0753,0.0951,0.1224,0.1508,0.0078,0.0058,0.0038,0.004,0.0052,0.0067,0.0084,0.0106,0.0136,0.0168,0.0534,0.0356,0.0377
120832,,182,261,,,1,,7,1,118.0,129.1502,135.6046,147.091,176.049,203.9692,235.9976,273.2504,314.5091,338.5868,84.316,92.2833,96.8953,105.1027,125.7945,145.7446,168.6303,195.24900000000002,224.7301,241.9346,37.1393,40.6487,42.6802,46.2954,55.4096,64.1972,74.2778,86.0028,98.9885,106.5667,93.8299,103.7676,105.7303
547423,,131,372,,,1,,26,1,50.13,61.6824,63.9263,63.7722,71.0118,74.025,78.6064,79.1405,79.5399,76.7553,38.0,46.757,48.458,48.3412,53.82899999999999,56.1131,59.5859,59.9908,60.2936,58.1828,18.5566,22.8329,23.6636,23.6065,26.2864,27.4018,29.0977,29.2954,29.4433,28.4125,49.8167,53.8622,53.1797
61627,806.0,132,63,,3.0,2,,4,2,0.0028,0.0003,0.0052,0.0054,0.0061,0.006999999999999999,0.0079,0.0089,0.0101,0.0115,0.0116,0.0012,0.0217,0.0222,0.0254,0.0289,0.0326,0.0367,0.042,0.0474,0.008,0.0008,0.0149,0.0152,0.0174,0.0198,0.0223,0.0252,0.0288,0.0325,0.0012,0.0223,0.0217
179736,807.0,341,341,,4.0,1,,9,2,0.0009,0.003,0.0085,0.0089,0.0083,0.0076,0.0069,0.0063,0.0058,0.0052,0.0416,0.1406,0.3952,0.4124,0.385,0.3511,0.319,0.2904,0.2661,0.2415,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.146,0.4322,0.4722
